TCM_ID,SMILES
MOL011194,C[C@H](CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O
MOL005587,CCc1ccc(CC)c(CC)c1
MOL002242,CC(=O)/C=C/c1ccccc1
MOL001897,CC1(C)[C@@H]2CC[C@@H](CO)[C@H]1C2
MOL007040,C[C@@H]1COC2=C1C(=O)c1ccc3c(c1C2=O)C(=O)CCC3(C)C
MOL004800,OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
MOL005712,CC(C)=C1C=C[C@@H](C)CC1
MOL011301,COC(=O)[C@@H](C)CC(=O)C[C@](C)(O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O
MOL008120,CCCCC[C@H]1CCC(=O)O1
MOL000510,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
MOL005342,CC(C)=CCC[C@](C)(O)[C@@H]1CC[C@@]2(C)[C@H]1[C@@H](O)C[C@H]1[C@@]3(C)CC[C@@H](O[C@@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]4O[C@@H]4O[C@@H](CO)[C@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@H]3CC[C@@]12C
MOL002487,COc1cc(CCC(=O)C[C@H](O)CCc2ccc(O)cc2)ccc1O
MOL010843,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@@H](O)[C@]3(C)CC[C@@H]12
MOL008570,COc1ccc2c(c1)[nH]c1c(C)nccc12
MOL013296,O=C1c2ccc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
MOL006997,CC1=CCC[C@@H](C)[C@]12CC[C@@H](C(C)(C)O)C2
MOL000140,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C=CCC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
MOL007685,COc1cc(CCC(=O)O)ccc1O
MOL004103,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3[C@@H](O[C@@H]4O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]4O)CC(=O)[C@@]3(C)C[C@H]12
MOL010510,O=c1cc(CCc2ccccc2)oc2c1[C@@H](O)[C@H](O)[C@H](O)[C@H]2O
MOL008823,COc1cc(C[C@H]2c3cc(OC)c4c(c3CCN2C)OCO4)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)c(OC)c4c2[C@H](C3)N(C)CC4)cc1OC
MOL009731,CCCCCC/C=C\CCCCCCCCCC(=O)OC
MOL001301,O=C(O)/C=C\c1ccccc1
MOL003296,O=C1C=CC(O)(CCO[C@@H]2O[C@H](COC(=O)Cc3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)C=C1
MOL004553,CCO[C@H]1C[C@H]2CC(=O)CC(C)(C)[C@@H]2CO1
MOL010140,C[C@H](CC[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)C(C)(C)O)[C@H]1CC[C@]2(C)[C@H]3CC=C4C(C)(C)[C@@H](O[C@@H]5O[C@@H](CO[C@@H]6O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]6O)[C@H](O)[C@H](O)[C@H]5O)CC[C@@]4(C)[C@]3(C)[C@@H](O)C[C@]12C
MOL008989,C/C(=C\O)[C@H]1CC[C@H](C)CC1=O
MOL009361,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]2[C@@H](OC)[C@@H]([C@@H]13)[C@@]1(OC(C)=O)C[C@H](OC)[C@H]2C[C@H]4[C@@H]1[C@H]2OC(=O)c1ccccc1
MOL012487,CCCCOC(=O)[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC=C5[C@@H]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]5(C)[C@@]4(C)CC[C@H]3C2(C)C)[C@H](O)[C@@H](O[C@@H](OCC(=O)OC)[C@@H](O)C(=O)OC)[C@@H]1O
MOL000843,OC[C@@H]1O[C@H](OC[C@H]2O[C@@H](O[C@@H]3[C@@H](O[C@@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)O[C@@H](CO)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O
MOL006094,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12
MOL012192,CC(C)COC(=O)/C=C/c1ccccc1
MOL008966,CN[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@H](N(C)C)CC[C@@]45C[C@@]35C=C[C@]12C
MOL009674,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@H](O)CC2(C)C)C(C)(C)CCC1
MOL001244,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
MOL003279,CC(C)(O)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2O
MOL006581,CCCCCCCCCCCCCc1cc(=O)c2c(O)c(C)c(O)c(C)c2o1
MOL002891,COc1ccc2c(c1O)-c1c(O)c(OC)cc3c1[C@H](C2)[N+](C)(C)CC3
MOL004046,CSSSSC
MOL003783,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC(=O)[C@@H]3C
MOL012468,CCCCOC(=O)[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@]4(C)[C@H]3CC=C3[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@]34C)C2(C)C)[C@H](O)[C@@H](O)[C@@H]1O
MOL010455,[H]/N=C/[C@H](C(=O)[C@@H](O)[C@](C=O)(C(=O)[C@H](N)CC)N(C(=O)[C@H]1NC[C@@H](Cl)[C@@H]1Cl)C(=O)[C@@H](N)CC)c1ccccc1
MOL009224,C=C(C)[C@@H]1CC[C@@H]2[C@@]3(CC[C@]4(C)[C@@H]([C@H](C)[C@H]5CC=C(C)C(=O)O5)CC[C@@]24C)C[C@@]13CCC(=O)O
MOL000906,CC1(C)OO[C@]2(O)C[C@@]3(C)O[C@H]3CC[C@@]3(C)O[C@H]3/C=C\12
MOL001614,CC(C)CNC(=O)/C=C/C=C/C=C/CC/C=C/c1ccc2c(c1)OCO2
MOL003629,O=c1c(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12
MOL012038,C[C@H](CC(=O)[C@@H](O)C(C)(C)O[C@@H]1O[C@@H](CO[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)[C@H]1C(=O)[C@H](O)[C@@]2(C)C3=CC[C@@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C
MOL010005,C=C1[C@H]2[C@@H](/C(=C\C)C(=O)[C@H]2OC(=O)/C(C)=C\C)[C@H](C(C)C)C[C@H]1OC(=O)/C=C(\C)CC
MOL012891,CCCCCCCCCCCCC/C=C/C=C/C=C/C(=O)O
MOL008065,COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)C=C(O)C(=O)[C@@H](C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)CC(C)C)[C@@H]24
MOL002468,COc1cc(CCC(=O)C[C@@H](O)CCc2ccc(O)c(OC)c2)ccc1O
MOL007390,C=C1CC[C@@H]2[C@H]3[C@@H]1OC(=O)C(=C)[C@@H]3CC[C@H]2C
MOL000455,COc1cc2c(cc1OC)[C@]13C[C@@H](OC)C=CC1=CCN3CC2
MOL004945,CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc(O)cc1)CC2=O
MOL006978,COc1cc2c3c(cc4ccccc4c3c1OC)N(C)C(=O)C2=O
MOL002192,COc1ccc(/C=C/COC(=O)/C=C/c2ccc(O)c(OC)c2)cc1O
MOL005657,C/C=C/[S@@](=O)SC
MOL011244,C/C(=C\CC[C@@H](C)[C@@H]1CC[C@@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C)CO
MOL013279,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1
MOL008435,CC(C)C1=C2CCCC[C@]2(C)CC1=O
MOL002038,CCCCC/C=C\C/C=C/CCCCCCCC(=O)O
MOL000005,COc1c(O)cc([C@H]2Oc3c(c(O)cc(O)c3[C@H]3c4c(O)cc(O)cc4O[C@H](c4ccc(O)cc4)[C@@H]3O)C[C@H]2O)cc1O
MOL005207,CC[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OCCc1ccc(O)c(O)c1
MOL011614,O=C(O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)C1=Cc2cc(O)c(O)cc2[C@H](c2ccc(O)c(O)c2)[C@H]1C(=O)O
MOL010906,CCC[C@H]1O[C@@H]1CCCCC(C)C
MOL003500,CC1=C(CC=O)C(C)(C)CCC1
MOL012311,C/C=C(\CC)C(C)(C)C
MOL006702,C[C@@H]1C=C[C@H]2[C@@H](C1)C2(C)C
MOL007810,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O
MOL004695,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@H]3C=CC3=C5CC(C)(C)CC[C@]5(CO)[C@H](O)C[C@@]34C)[C@]2(C)CO)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H]1O
MOL003150,CC1(C)O[C@](C(=O)O)([C@H]2CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@]4(C)CC[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@]23C)C[C@H](O)[C@@H]1O
MOL005987,COc1cc(C(=O)O)ccc1OC(=O)CCc1cccc(O)c1
MOL012741,OC[C@@H]1O[C@@H](Oc2ccc(/C=C/c3cc(O)cc(O[C@@H]4O[C@H](CO[C@@H]5OC[C@@](O)(CO)[C@H]5O)[C@H](O)[C@@H](O)[C@H]4O)c3)c(O)c2)[C@H](O)[C@H](O)[C@H]1O
MOL001497,CCCCCCCCCCCCCCC(=O)OCC
MOL006352,Cc1cc2c(c(CO)c1CCO)C(=O)[C@@H](C)[C@@H]2O
MOL002311,COc1c(CC=C(C)C)c(O)cc2oc(=O)c3c4ccc(O)cc4oc3c12
MOL007113,O=C(/C=C/c1ccc(O)c2c1[C@H](C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
MOL002741,O=C(/C=C\c1ccc(O)cc1)C1=C(O)[C@@](O)([C@H]2O[C@H](O)[C@@H](O)[C@@H](CO)[C@@H]2O)C(/C(O)=C2/N[C@H](O)[C@@H](O)[C@H]2O)=C(O)C1=O
MOL005084,COc1ccc2c(c1O)[C@@H](OC)N(C)c1c-2ccc2cc3c(cc12)OCO3
MOL003853,CC(C)=CCc1c(O)ccc(C(=O)[C@@H]2[C@@H](c3c(O)cc(O)c4c(=O)c(CC=C(C)C)c(-c5ccc(O)cc5O)oc34)C=C(C)C[C@H]2c2ccc(O)cc2O)c1O
MOL011497,CC1=C(CO)C(=O)O[C@@H]([C@@H](CO)[C@H]2CC[C@H]3[C@@H]4CC=C5CC=CC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1
MOL013150,CCCCC[C@@]1(C)CO1
MOL007543,CCCCCC/C=C\CCCCCCCC=O
MOL000286,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@]3(C)[C@@H]2CC=C2[C@H]4CC(C)(C)CC[C@]4(C)CC[C@]23C)C1(C)C
MOL013445,C/C(=C\C=C\O)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1
MOL011478,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H](O)C2
MOL000793,COc1ccc2c(c1O)-c1c3c(cc4c1[C@H](C2)N(C)CC4)OCO3
MOL007056,C=C1CC[C@@H]2O[C@]2(C)CC[C@@H]2[C@H]1CC2(C)C
MOL005591,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@@H]3CC[C@]4(C)[C@H](CC[C@]5(C)[C@@H]4CC=C4[C@H]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)C3(C)C)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@H]2OC[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H]1O
MOL000269,C=CCc1cc(OC)c(OC)c(OC)c1
MOL002254,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
MOL008659,C#CC1(O)CCCC1
MOL011182,C[C@H](CC(=O)C[C@H](C)C(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@H]1C[C@@H]3O
MOL013015,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c12
MOL011028,C[C@]12CC=CC[C@H]1CCCC2=O
MOL007406,COc1c(O)cc2oc(=O)ccc2c1OC
MOL000639,C=C[C@@H]1[C@H](O[C@@H]2O[C@@H](COC(C)=O)[C@@H](CC(=O)c3cccc(O)c3O)[C@H](OC(C)=O)[C@@H]2OC(=O)c2cccc(O)c2O)OC=C2C(=O)OCC[C@H]21
MOL002604,CCCCCCCCCCCC(=O)O[C@@]12C[C@@H](C)[C@]34C=C(C)[C@H](OC(=O)[C@@H](C)C(C)C)[C@@]3(O)[C@H](O)C(CO)=C[C@@H](C4=O)[C@@H]1C2(C)C
MOL008209,CC[C@@H]1C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
MOL010269,CCCCCCCCCCCCCCCCCCC=O
MOL012254,CC(C)[C@@H](C)CC[C@@H](C)[C@@H]1CC[C@H]2[C@H]3CC=C4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]21C
MOL006647,CC/C=C(\C)Cc1c(O)ccc([C@H]2COc3cc(O)cc(O)c3C2=O)c1OCC
MOL001182,CC1=CC=C[C@@]2(C)Cc3occ(C)c3C[C@]12C
MOL005968,C=C(C)[C@H]1CC[C@@H](C)[C@@H](OC(C)=O)C1
MOL007955,C=C(CC[C@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C)C(C)C
MOL003445,CCCCCCC(OCC)OCC
MOL004380,COc1cc2c(cc1OC)[C@]13C[C@@H](OC)CC=C1CCN3CCC2
MOL001478,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC
MOL009048,Oc1cc(O)cc(/C=C\c2ccccc2)c1
MOL011881,C=CCCCCCCCCCCCC=O
MOL010793,CC(C)[C@H]1C=C[C@@H](CO)CC1
MOL010639,CC(=O)O[C@H]1C[C@H](OC(C)=O)[C@@]2(C)[C@H]3[C@H](OC[C@]13C)[C@H](OC(=O)/C=C/c1ccccc1)[C@@]1(C)C3=C(C)[C@@H](c4ccoc4)C[C@@H]3O[C@H](O)C[C@@H]12
MOL012604,C=C[C@](C)(CC/C=C(/C)CCC=C(C)C)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@H]1O
MOL006217,C=C(OC[C@@H]1O[C@H](Oc2cc(O)cc3[o+]c(-c4ccc(O)c(O)c4)c(O[C@@H]4O[C@@H](COC(=O)/C=C/c5ccc(O)cc5)[C@@H](O)[C@@H](O)[C@@H]4O)cc23)[C@@H](O)[C@H](O)[C@@H]1O)C(=O)O
MOL003015,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(OC)OC
MOL001028,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@@H]1[C@@]2(C)CCC(=O)C(C)(C)[C@H]2CC[C@@]1(C)O
MOL009418,CC[C@H]1[C@@H]2OC(=O)[C@@H](C)[C@@H]2[C@]23C[C@@H]([C@@H]4C[C@H](C)C(=O)O4)N(CCCC[C@]1(O)O2)C3=O
MOL009336,COc1ccc2c(c1OC)C(=O)O[C@H]2[C@H]1c2c(cc3c(c2O)OCO3)CCN1C
MOL002829,CC(C)[C@@H]1C=C[C@@](C)(O)CC1
MOL000814,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
MOL001706,C=C[C@@](C)(O)C/C=C/C(C)(C)O
MOL004504,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
MOL006539,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C)[C@H]5CC=C6[C@H]7[C@]8(CC[C@](C)(OC8=O)[C@@]7(C)O)CC[C@@]6(C)[C@]5(C)CC[C@H]4C3(C)C)OC[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
MOL010117,C/C=C(\C)C(=O)OCCCC
MOL012080,C[C@@H](CC(=O)[C@H]1OC1(C)C)[C@H]1C(=O)C[C@]2(C)C3=CC[C@@H]4C(C)(C)[C@H](O[C@H]5OC[C@H](O)[C@@H](O)[C@@H]5O)CC[C@@]45C[C@@]35CC[C@]12C
MOL008874,CCSSCC
MOL009766,CC(C)[C@H]1[C@@H](C)[C@H]1C[C@@H](C)[C@H]1C(=O)C[C@H]2[C@@H]3C[C@@H]4O[C@@]45C[C@@H](O)C[C@H](O)[C@]5(C)[C@@H]3CC[C@]12C
MOL001356,CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
MOL006493,COc1cc(O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](O)[C@H](C)[C@@H](C)[C@@H]3C)O[C@@H]2CO)c2c(O)c(C(C)=O)c(C)cc2c1
MOL002983,COc1ccccc1O
MOL004154,CO[C@@H]1C[C@H](O[C@H]2[C@@H](C)O[C@@H](O[C@H]3[C@@H](C)O[C@@H](O[C@H]4CC[C@@]5(C)C(=CC[C@]6(O)[C@@H]5C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@]5(CC(C)=O)[C@@H](O)CC[C@@]56O)C4)C[C@H]3OC)C[C@H]2OC)O[C@H](C)[C@@H]1O
MOL006169,O=C1c2ccccc2C(=O)c2c1cc(O[C@@H]1O[C@H](CO[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)c(CO)c2O
MOL003691,CC(=O)O[C@@]1(C)CC[C@@H]2C=CO[C@H](O[C@H]3O[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21
MOL010547,C=C(C=O)c1ccccc1
MOL008527,CCC/C=C1/OC(=O)C2=C1CC[C@@H](O)[C@@H]2O
MOL000117,Cc1ccc(C(C)C)cc1
MOL007328,C[C@@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@@H](CO[C@H]4O[C@H](CO)[C@H](OO[C@H]5O[C@H](C)[C@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@@H](O)[C@@H]3O)CC[C@]3(C)C(=CC[C@H]4[C@]5(C)C[C@H](O)[C@@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]43C)[C@H]12
MOL005315,CC(C)=CCC[C@@H](C)CC=O
MOL011706,CC1(C)C[C@H]2C3=CC[C@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@]4(C)[C@]3(C)C[C@@H](O)[C@@]2(CO)[C@@H](O)[C@@H]1O
MOL012829,OCCC#Cc1ccc(-c2cccs2)s1
MOL010814,C=C(CO)[C@@H]1CC[C@@]2(C)CCCC(C)=C2C1
MOL012983,C[C@@H]1O[C@H](O[C@H]2[C@@H](O[C@@H]3CC[C@]4(C)[C@H](CC[C@]5(C)[C@@H]4CC[C@H]4[C@H]6[C@]7(C[C@]45CO7)O[C@@H]4C[C@H](C(C)(C)O)O[C@@]46C)C3(C)C)O[C@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
MOL008177,C=C(C)C(=O)Cc1c(OC)c2cccc(OC)c2n(C)c1=O
MOL007282,COc1cc(O)cc(OC)c1O[C@@H]1[C@@H](OC)OC[C@H](O)[C@H]1O
MOL000547,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
MOL004857,COc1ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)cc1O
MOL007778,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c12
MOL002080,N#C/C(=C/CO)CO
MOL005745,CC(C)[C@H]1CC[C@H]2[C@]1(C)CC[C@]1(C)[C@H]3CC[C@@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@@]21C
MOL011356,O=C(/C=C/c1ccc(O)cc1)O[C@H]1CC[C@H](C(=O)O)CC1
MOL005250,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@]12C=C[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
MOL002595,CCCCCCCCCCCCCCCC(=O)OCC1=C[C@H]2C(=O)[C@]3(C[C@@]4(C)O[C@@]4(OC(=O)[C@H](C)C(C)C)[C@@]3(O)[C@@H]1O)[C@@H](C)C[C@@]1(OC(=O)CCCCCCCCCCC)[C@@H]2C1(C)C
MOL011643,O=C(O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
MOL010951,COc1cccc(OC)c1OC
MOL008198,C=COC(=O)C(=C)C
MOL008462,C=C[C@H]1[C@H](O)OC=C2C(=O)N3CCc4c([nH]c5ccccc45)[C@H]3C[C@H]21
MOL013384,O=C(O)CCc1ccccc1O
MOL000052,N[C@@H](CCC(=O)O)C(=O)O
MOL007797,COc1cc(/C=C\C(=O)O[C@@H]2[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H](OCCc3ccc(O)c(O)c3)O[C@@H]2CO)ccc1O
MOL004912,CC1(C)C=Cc2c(ccc(-c3coc4cc(O)ccc4c3=O)c2O)O1
MOL005600,C[C@@H]1O[C@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O[C@@H]3[C@H](O)[C@H](O)[C@@H](OC[C@@H]4O[C@@H](OC(=O)[C@@]56CCC(C)(C)C[C@@H]5C5=CC[C@H]7[C@@]8(C)CC[C@H](O[C@@H]9O[C@H](C)[C@H](O[C@@H]%10OC[C@H](O)[C@@H](O)[C@H]%10O[C@@H]%10OC[C@H](O)[C@@H](O)[C@H]%10O[C@@H]%10OC[C@@H](O[C@@H]%11O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]%11O)[C@@H](O)[C@H]%10O)[C@H](O)[C@H]9O)C(C)(C)[C@@H]8CC[C@@]7(C)[C@@]5(C)CC6)[C@@H](O)[C@@H](O)[C@H]4O)O[C@H]3CO)O[C@H]2CO)[C@@H](O)[C@@H](O)[C@H]1O
MOL011213,CC(=O)O[C@@H](C/C=C(\C)C(=O)O)[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@H](OC(C)=O)CC[C@]4(C)C3=CC[C@]12C
MOL008032,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
MOL000402,CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@@]6(C)CC[C@@H](C(C)(C)O)O6)[C@@H](O)C[C@@]3(C)[C@H]5C[C@H](O)[C@@H]4C2(C)C)OC[C@H]1O
MOL003384,CC1(C)CC[C@]2(C(=O)O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1
MOL010052,C=C[C@]1(C)CCC(=C(C)C)C[C@]1(C)C(=C)C
MOL009789,C[C@@]12C[C@@H](c3ccoc3)O[C@@]13C[C@H](OC3=O)[C@@H]1[C@H](C(=O)O)C[C@H](O)C[C@@H]12
MOL009273,CC(C)O[C@@H]1CCC[C@H](C)C1
MOL012595,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)ccc1O
MOL000951,COc1cc(/C=C\C(O)=C\C(=O)CCc2ccc(O)c(OC)c2)ccc1O
MOL006186,COc1ccc(CC[C@@H]2Cc3cc(O)cc(O)c3C(=O)O2)cc1
MOL001643,C=CCc1ccc2c(c1OC)OCO2
MOL004011,COC(=O)c1ccccc1N
MOL010402,C[C@@H](CC[C@@]1(O)O[C@H]2C[C@@H]3[C@@H]4CC=C5C[C@H](O[C@H]6O[C@@H](CO)[C@@H](O[C@@H]7O[C@@H](CO)[C@@H](O)[C@@H](O[C@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]8O)[C@@H]7O[C@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]7O)[C@@H](O)[C@@H]6O)CC[C@@]5(C)[C@H]4CC[C@@]3(C)[C@H]2[C@H]1C)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
MOL008931,COc1cc2c(c(OC)c1OC)-c1c(cc(O)c(OC)c1OC)C[C@H](C)[C@H](C)C2
MOL009623,CC(C)CCCCCCCCCCCCCCCCCCC(C)C
