IMPHY_ID,SMILES
IMPHY010423,O=C/C=C/c1cc(OC)c(c(c1)OC)OC1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
IMPHY010424,O=CC(=C)CC[C@@H]1C(=C)C[C@H]([C@@H]2[C@]1(C)CCC[C@@]2(C)C(=O)O)OC(=O)c1ccccc1
IMPHY010425,OC[C@H]1O[C@@H](O[C@H]2CCC3(C(=CCC4C3CCC3(C4CC4C3C(C)C3(O4)CCC(CO3)C)C)C2)C)[C@@H]([C@@H]([C@@H]1O[C@@H]1O[C@H](C)[C@H]([C@H]([C@H]1O)O)O)O[C@@H]1O[C@H]([C@H]([C@H]1O)O)CO)O
IMPHY010426,C[C@@H]1CO[C@@H]([C@H]2[C@@H]1CC[C@@H]2C)O
IMPHY010427,CO[C@H]1C[C@H](O[C@H]2CC[C@]3([C@H](C2)CC[C@@H]2[C@@H]3CC[C@]34[C@@]52CC[C@@H]4[C@](O5)(OC3)C)C)O[C@@H]([C@H]1N)C
IMPHY010428,CON1c2ccccc2C2(C1=O)CC1N=C(C3CC2OCC13)C(CC1C(=O)OCC2C1C(O)CC2C)C
IMPHY010429,CC(c1cc2CC[C@@H]3[C@](c2cc1O)(C)CC[C@@H](C3(C)C)O)C
IMPHY010430,COC[C@]12CC[C@@H]([C@@]34[C@@H]2[C@H](O)[C@@H]([C@H]3N(C1)CC)[C@@]1([C@@H]2[C@H]4C[C@@H]([C@@H]2O)[C@H](C1)OC)O)O
IMPHY010431,CN1CCc2c(C31C(=O)c1c([C@H]3O)c3OCOc3cc1)cc1c(c2)OCO1
IMPHY010432,OC[C@@H]1c2cc(cc(c2O[C@H]1c1ccc(c(c1)OC)O)O)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O
IMPHY010433,OC1[C@@H](OC([C@H]([C@@H]1O)O)CO[C@@H]1OC(C)[C@@H]([C@@H](C1O)O)O)Oc1cc2oc(cc(=O)c2c(c1O)O)c1ccc(cc1)O
IMPHY010434,COc1c2c(OC[C@@H]3[C@H]2Oc2c3ccc3c2C=CC(O3)(C)C)cc2c1C=CC(O2)(C)C
IMPHY010435,COC[C@@]12CC[C@@H]([C@@]34[C@@H]2C[C@@H](C3N(C1)CC)[C@@]1([C@@H]2[C@H]4C[C@@H]([C@@H]2O)[C@H](C1)OC)O)OC
IMPHY010436,CO[C@H]1C[C@@]23OCO[C@]43[C@@H](OC(=O)C)[C@H]3[C@@]5([C@@H]6C[C@H]1[C@@H]([C@H]26)OC)[C@@H]4N(CC)C[C@]3(C)C=C[C@@H]5OC
IMPHY010437,C/C=C1/CN2[C@H]3C[C@@H]1[C@@]([C@@H]2Cc1c3n(C)c2c1cccc2)(CO)C(=O)OC
IMPHY010438,C/C=C1/CN2CCc3c([C@@]([C@@H]1CC2)(CO)C(=O)OC)[nH]c1c3cccc1
IMPHY010439,COC(=O)[C@@H]1[C@@H]2Cc3c(C(=O)C[C@H]1/C(=C/C)/CN2C)[nH]c1c3cccc1
IMPHY010440,COC(=O)C1=C2Nc3c([C@@]42[C@@H]2[C@@]5(C1)CCO[C@H]5[C@]1(CN2CC4)C[C@@H]2C[C@]45CC(=O)O[C@H]4CCN4[C@@H]5[C@@]5([C@]2(N(C1)c1c(OC)cccc51)O)CC4)cccc3
IMPHY010441,OC[C@H]([C@H]([C@@H]1O[C@](O)(C[C@@H]([C@H]1NC(=O)C)O)C(=O)O)O)O
IMPHY010442,COC(=O)C[C@@H]1[C@]2(C)[C@H](C[C@@H](C1(C)C)OC(=O)C)O[C@]13C(=C)[C@@H]2C[C@@H]([C@@]3(C)[C@H](OC(=O)[C@H]1O)c1ccoc1)OC(=O)C
IMPHY010443,OC[C@H]1O[C@@H](OC2CC(C)(C)C(=C(C2O)C)/C=C/C(=O)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010444,CCN1[C@@H]2[C@@H]3C[C@H]4[C@@]2([C@H]2OC1[C@]4(C)CC2)[C@H]1[C@@]23C[C@H](C(=C)[C@H]2O)C(=O)C1
IMPHY010445,OC[C@H]1O[C@@H](O[C@H]2C(O)O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
IMPHY010446,OC[C@H]1O[C@@H](O[C@H]2[C@@H](O[C@@H]([C@H]([C@@H]2O)O)C(=O)O)O[C@H]2CC[C@]3([C@H]([C@@]2(C)CO)CC[C@@]2([C@@H]3CC=C3[C@@]2(C)CC[C@@]2([C@H]3CC(C)(C)[C@H]([C@H]2O[C@@H]2OC[C@@H]([C@@H]([C@H]2O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)O)O)C)C)C)[C@@H]([C@H]([C@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
IMPHY010447,OC[C@H]1O[C@H](O[C@H]2[C@@H](O)CO[C@H]([C@@H]2O)O[C@H]2[C@@H](O)C(C)(C)C[C@H]3[C@@]2(C)CC[C@@]2(C3=CCC3[C@@]2(C)CCC2[C@]3(C)CCC(C2(C)CO)O[C@@H]2O[C@H](C(=O)O)[C@@H]([C@@H]([C@H]2O[C@@H]2O[C@H](CO)[C@@H]([C@@H]([C@H]2O)O)O)O)O)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010448,CCCCCCCC/C=CCCCCCCCC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4CC[C@@H]3[C@@H](CC[C@@H](C(C)C)CC)C)C)C2)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010449,CC(=O)O[C@@]1(C)[C@@H](C)C(=O)O[C@@H]2CCN3[C@@H]2C(=CC3)COC(=O)[C@]1(C)O
IMPHY010450,CCC(C(=O)C1=C(O)C(=C(C(C1=O)(C)C)O)Cc1c(O)c(C)c(c(c1O)C(=O)C(CC)C)O)C
IMPHY010451,O[C@H]1CCn2c1nc1ccccc1c2=O
IMPHY010452,O=CO[C@H]1C[C@]2([C@]([C@H]1C1=CC(=O)OC1)(C)CC[C@H]1[C@H]2CC[C@H]2[C@]1(C)CC[C@@H](C2)O[C@@H]1O[C@H](C)[C@@H]([C@@H]([C@H]1O)OC)O)O
IMPHY010453,OC[C@H]1O[C@@H](Oc2cc(C)cc(c2)O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010454,O[C@H]1C[C@@H](O)[C@@]2([C@H]3[C@@]1(C)[C@H]1CC[C@@]4(C(=CC[C@H]4c4ccoc4)[C@]1(C)[C@@H]([C@@H]3OC2)O)C)C
IMPHY010455,OC[C@]12[C@@H]3OC(=O)C[C@H]1[C@]1([C@@]4(C3)[C@]3([C@@H]2C(=O)[C@@]1([C@@]3(O)C(=O)C=C4C)O)C)C
IMPHY010456,COc1cc2oc(C)cc(=O)c2c(c1OC)O
IMPHY010457,OCC1(CO)CC[C@]2(O1)O[C@@H]1[C@H]([C@@H]2C)[C@@]2([C@@H](C1)[C@@H]1CC=C3[C@]([C@H]1CC2)(C)CC[C@@H](C3)O)C
IMPHY010458,O=C(C(C)C)O[C@@H]1CC2(C)OC(C[C@H]2O)([C@H](C[C@@H]2[C@@H]1C(=C)C(=O)O2)C)O
IMPHY010459,OC[C@@H]([C@@H](Cc1cc(OC)c(c(c1)OC)O)CO[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O)Cc1cc(OC)c(c(c1)OC)O
IMPHY010460,CCN1C[C@]2(CO)CC[C@@H]([C@]34[C@H]1[C@](O)([C@H]([C@H]23)OC)[C@@]1([C@@H]2[C@H]4C[C@@H]([C@@H]2O)[C@H](C1)OC)O)O
IMPHY010461,COc1cc(C=CC(=O)OCC[N+](C)(C)C)cc(c1O)OC.[S-]C#N
IMPHY010462,CC[C@H](C(=O)O[C@H]1C(=O)O[C@H]2[C@]34[C@@H]1[C@@](C)(OC3)[C@@H](O)[C@@H]([C@@H]4[C@@]1([C@@H](C2)C(=CC(=O)[C@H]1O)C)C)O)C
IMPHY010463,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]3([C@@H]4CC=C4[C@@]3(C)C[C@@H]([C@@]3([C@H]4CC(C)(C)CC3)CO)O)C)C)[C@@H]([C@H]([C@@H]2O[C@@H]2O[C@@H](C)[C@@H]([C@@H]([C@H]2O)O)O)O)O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010464,O=C1OCC(=C1)[C@H]1CC[C@]2([C@]1(C)C[C@H]1OC(=O)[C@]34[C@@H]1C2CC[C@]4(O)C[C@H](C[C@H]3O)O[C@@H]1O[C@@H](C)[C@H]([C@H]([C@H]1O)O)O)O
IMPHY010465,C=C[C@@]1(C)CC[C@H]2C(=C1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C=O
IMPHY010466,CC1=C(C)C(=O)O[C@H](C1)[C@@]([C@]1(O)CC[C@@]2([C@]1(C)CC[C@H]1[C@H]2C[C@@H](C2=CC=CC(=O)[C@]12C)O)O)(O)C
IMPHY010467,O=C1O[C@@H]2C[C@H]3C(=CC(=O)[C@H]([C@@]3([C@@H]3[C@@]42[C@@H](C1)[C@@H](C)[C@]3(O)C(=O)OC4)C)O)C
IMPHY010468,O=CC1OC(=O)c2cc(O)c(c(c2Oc2cc3C(=O)OCC4OC(C(OC(=O)c5c(Oc6cc7C(=O)OC(C1OC(=O)c1cc(O)c(c(c1)O)O)C(O)COC(=O)c1c(-c7c(c6O)O)c(O)c(c(c1)O)O)c(O)c(c(c5)O)O)C(C4OC(=O)c1c(-c3c(c2O)O)c(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1)O)O)O)O
IMPHY010469,COC(=O)[C@@]12O[C@H]([C@@]3(C1)C=CCN1[C@@H]3[C@@]3([C@@]2(O)Nc2c3cccc2)CC1)C
IMPHY010470,COc1cc(OC)c(c2c1ccc(=O)o2)[C@@H]([C@@H]1[C@H](C=C(CC1(C)C)C)c1c(OC)cc(c2c1oc(=O)cc2)OC)O
IMPHY010471,O=C1CC[C@]2([C@H](C1(C)C)CCc1c2ccc(c1C(C)C)O)C
IMPHY010472,CCC(C(=O)OC1OC[C@@]23[C@H]([C@@]1(C)[C@H](OC(=O)C)[C@@H]([C@@H]2O)OC(=O)C)C[C@H]([C@@]1([C@@H]3C(=O)[C@H](O)[C@@]2([C@]31O[C@@H]3C[C@H]2c1ccoc1)C)C)O)C
IMPHY010473,CC[C@H]1[C@@H]2OC(=O)[C@@H]([C@@H]2[C@@]2([C@]31CCCCN(C3=O)[C@@H](C2)[C@@H]1C[C@@H](C(=O)O1)C)O)C
IMPHY010474,CO[C@@H]1C[C@H]2N3CC[C@]2([C@@H]2[C@H]1O2)c1c(C3)c(OC)c2c(c1)OCO2
IMPHY010475,OCC1O[C@@H](OCC2O[C@@H](O[C@@H]3CC[C@]4([C@@H](C3)CCC3C4CC[C@]4([C@]3(O)CC[C@@H]4C3=CC(=O)OC3)C)C)C(C([C@@H]2O)O)O)C(C([C@@H]1O)O)O
IMPHY010476,O=C1O[C@@H]2C[C@](C1=C)(C)OC[C@H]2[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@@H]2[C@]3([C@]1(C)C(=O)C=CC3)O2
IMPHY010477,O=C[C@]1(C)C[C@H](OC(=O)c2ccccc2)[C@H]([C@@]23[C@@H]1[C@@H]1C[C@]45[C@H]3[C@H](OC(=O)C)[C@H](C(=O)[C@@H]4[C@H]2N1C)C(=C)[C@H]5OC(=O)C)OC(=O)C
IMPHY010478,CC[C@H](C(=C)C)/C=C/[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)O)C
IMPHY010479,COc1cc2oc(=O)ccc2c(c1C[C@H](C(O)(C)C)O)OC
IMPHY010480,CC[C@H]1C[C@@H]2CN3[C@@H]1[C@@H](C2)c1[nH]c2c(c1CC3)ccc(c2)[C@H]1C[C@H]2/C(=CC)/CN([C@@H](C2C(=O)OC)Cc2c1[nH]c1c2cccc1)C
IMPHY010481,OC[C@H]1O[C@@H](O[C@H]2C=C(C)[C@H]3[C@@]([C@@H]2O)(C)[C@H]2[C@@H](O)[C@H](O)[C@@]4([C@H]5[C@@]2([C@@H](C3)OC(=O)[C@@H]5OC(=O)C=C(C)C)CO4)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010482,COC(=O)C1=C2Nc3c([C@@]42[C@@H]2C[C@H]1/C(=CC)/CN2CC4)cccc3O
IMPHY010483,COc1cc2CCN([C@]3(c2cc1O)Cc1c([C@H]3OC(=O)C)c2OCOc2cc1)C
IMPHY010484,CCCC(=O)C1=C(O)C(=C(C(C1=O)(C)C)O)Cc1c(O)c(C(=O)CCC)c(c(c1OC)C)O
IMPHY010485,CO[C@H]1[C@@H](O)[C@H](OC2CCC3(C(C2)CCC2C3CCC3(C2(O)CCC3C2=CC(=O)OC2)C)C(=O)O)O[C@@H]([C@H]1O)C
IMPHY010486,CO[C@H]1[C@@H](OC(=O)C)[C@H](O[C@H]2CC[C@]3([C@@H](C2)CCC2C3CC[C@]3(C2(O)CCC3C2=CC(=O)OC2)C)C=O)O[C@@H]([C@@H]1O)C
IMPHY010487,COC12CC=CC(=O)C2(C)C2C(CC1O)C13OCC4C5(C(C3=O)C3(O1)C(CC2)(O)C(=O)OC3(C)C(C5)OC4=O)C
IMPHY010488,O=C1OC2CC3(C1COC14C(=O)C3C3(C2(C)OC(=O)C3(O)CCC2C4CC(O)C34C2(C)C(=O)C(OO3)C=C4)O1)C
IMPHY010489,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)C1(O)C(=CC(=O)C(=C(/C=C/c2ccc(cc2)O)O)C1=O)/C(=C/1N[C@@H]([C@H]([C@@H]1O)O)CO)/O
IMPHY010490,COc1cc2-c3c(OC)c(OC)cc4c3C(Cc2cc1Oc1cc(OC)c(cc1C[C@H]1N(C)CCc2c1cc(O)c(c2)OC)OC)N(C)CC4
IMPHY010491,COc1cc2CCN([C@@H]3c2cc1Oc1c2CCN([C@H](c2cc(c1OC)OC)Cc1ccc(Oc2cc(C3)ccc2O)cc1)C)C
IMPHY010492,OC[C@@]12OC[C@@]32[C@H](O)C[C@H]([C@@]2(C3C[C@@H](C1)O)CC(OC2=O)c1ccoc1)C
IMPHY010493,Oc1cc(O)c(c(c1)O)C[C@@H]([C@@H](c1c(O)cc2c(c1O)C[C@@H]([C@H](O2)c1ccc(c(c1)O)O)O)c1ccc(c(c1)O)O)O
IMPHY010494,CCCCC[C@H]1CCCCCCCCCC(=O)O[C@H]2[C@H](OC[C@H]3O[C@@H](O[C@@H]4[C@H]([C@H](O[C@H]5[C@H](O1)O[C@H](CO)[C@H]([C@@H]5O)O)O[C@H](CO)[C@H]4O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1OC(=O)[C@H](CC)C)O)OC(=O)[C@H](CC)C)[C@H](O)[C@H]([C@@H]3OC(=O)[C@H](CC)C)OC(=O)[C@H](CC)C)O[C@@H]([C@H]([C@@H]2O)O)CO
IMPHY010495,OC[C@H]1O[C@@H](OC2=C(C)[C@H]3[C@@]([C@@H](C2=O)O)(C)[C@H]2[C@@H](O)[C@H](O)C4([C@H]5[C@@]2([C@@H](C3)OC(=O)[C@@H]5OC(=O)CC(C)C)CO4)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010496,CC[C@H]1C[C@@H]2CN3[C@@H]1[C@](C2)(C(=O)OC)c1[nH]c2c(c1CC3)cc(cc2)OC
IMPHY010497,OC[C@H]1O[C@@H](OC2=C[C@@]3(C)[C@H]([C@@H](C2=O)C)C[C@@H]2[C@@]45[C@@H]3[C@@H](O)[C@H](O)[C@]([C@@H]5[C@H](C(=O)O2)OC(=O)/C=C(/C(O)(C)C)C)(OC4)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010498,OC[C@H]1O[C@@H](OC2=C[C@@]3(C)[C@H]([C@@H](C2=O)C)C[C@@H]2[C@@]45[C@@H]3[C@@H](O)[C@H](O)[C@]([C@@H]5[C@H](C(=O)O2)OC(=O)C)(OC4)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010499,OC[C@H]1O[C@@H](OC2=C[C@@]3(C)[C@H]([C@@H](C2=O)C)C[C@@H]2[C@@]45[C@@H]3[C@@H](O)[C@H](O)[C@]([C@@H]5[C@H](C(=O)O2)OC(=O)/C=C(/C(OC(=O)C)(C)C)C)(OC4)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010500,OC[C@H]1O[C@@H](OC2=C(C)[C@H]3[C@@](CC2=O)(C)[C@H]2[C@@H](O)[C@H](O)[C@]4([C@H]5[C@@]2([C@@H](C3)OC(=O)[C@@H]5OC(=O)/C=C(/C(O)(C)C)C)CO4)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010501,OC[C@H]1O[C@@H](OC2=C[C@@]3(C)[C@H]([C@@H](C2=O)C)C[C@@H]2[C@@]45[C@@H]3[C@@H](O)[C@H](O)[C@]([C@@H]5[C@H](C(=O)O2)OC(=O)c2ccccc2)(OC4)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010502,OC[C@H]1O[C@@H](OC2=C[C@@H](C)[C@H]3[C@@](C2=O)(C)[C@H]2[C@@H](O)[C@H](O)[C@@]4([C@H]5[C@@]2([C@@H](C3)OC(=O)[C@@H]5OC(=O)/C=C(/C(C)C)C)CO4)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010503,COc1ccc(cc1O)CCO[C@@H]1O[C@H](CO[C@@H]2OC[C@]([C@H]2O)(O)CO)[C@H]([C@@H]([C@H]1O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)OC(=O)/C=C/c1ccc(c(c1)OC)O
IMPHY010504,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@@]3([C@H]2[C@@](C)(O)[C@@H]([C@H]3O)Cl)O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010505,CC(=CC[C@@]12C(=O)/C(=C(c3ccc(c(c3)O)O)/O)/C(=O)[C@](C1=O)(C[C@H](C(=C)C)CCC(=C)C)C[C@@H](C2(C)C)CC=C(C)C)C
IMPHY010506,C/C/1=C[C@@H](O)[C@H]2[C@H](/C=C(/[C@H](CC1)O)C)OC(=O)C2=C
IMPHY010507,CCCCCCC[C@@H](CC(=O)CCc1ccc(c(c1)OC)O)O
IMPHY010508,C[C@@H]1CC[C@@]2(NC1)O[C@@H]1[C@H]([C@@H]2C)[C@@]2([C@@H](C1)[C@@H]1CC=C3[C@]([C@H]1C[C@H]2O)(C)CC[C@@H](C3)O)C
IMPHY010509,COC(=O)[C@@]12[C@@H]3CC4([C@@H]2O)c2ccccc2N([C@@H]4C2N3C/C(=CC)/[C@@H]1C2)C
IMPHY010510,O[C@H]1CC[C@]2([C@H](C1)CC[C@@]13[C@@H]2[C@H](O)[C@@H](O)[C@]2([C@]3(O1)CC[C@H]2C(=O)C)C)C
IMPHY010511,Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O1)c(c(cc2O)O)c1cc(ccc1O)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O
IMPHY010512,C[C@@H]1C(=O)O[C@H]2[C@@H]1[C@H](O)[C@]1(C)C(=O)CC[C@H]1[C@@H](C2)C
IMPHY010513,CCC1CCCN(C1)CCc1c2ccccc2[nH]c1[C@]1(CC[C@H](c2n1c1ccccc1c2CCN1CCCC(C1)CC)C(=O)OC)C(=O)OC
IMPHY010514,COC[C@@]12CN(CC)C3[C@]4([C@@H]2[C@@H](OC)[C@@H]3[C@@]2([C@@H]3[C@H]4C[C@@]([C@@H]3OC(=O)c3ccc(cc3)OC)([C@H](C2)OC)O)OC(=O)C)[C@H](C[C@H]1O)OC
IMPHY010515,COc1cnc(c2c1c1ccccc1[nH]2)C1CCCc2[n+]1cc(OC)c1c2[nH]c2c1cccc2.[Cl-]
IMPHY010516,O=C1C=C[C@]2([C@H](C(O1)(C)C)CC(=O)[C@@]1([C@@H]2[C@H](O)C[C@@]2([C@]31O[C@@H]3C(=O)O[C@H]2c1ccoc1)C)C)C
IMPHY010517,OC[C@H]1O[C@H](O[C@H]2CC[C@]3([C@H](C2)CC[C@@H]2[C@@H]3CC[C@]3([C@H]2C[C@H]2[C@@H]3[C@H](C)C3(O2)OC(=O)[C@@H](C[C@@H]3O)C)C)C)[C@@H]([C@H]([C@@H]1O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O
IMPHY010518,OC[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@]3([C@H]([C@]2(C)CO)[C@H](O)C[C@@]2([C@@H]3CC=C3[C@@]2(C)CC[C@@]2([C@H]3CC(C)(C)CC2)C(=O)O[C@@H]2OC[C@@H]([C@@H]([C@H]2O[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@@H]2O)O[C@@H]2OC[C@]([C@H]2O)(O)CO)O[C@@H]2OC[C@H]([C@@H]([C@H]2O)O[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)O)O)O)C)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010519,COC(=O)C[C@@H]1[C@](C)(C=CC(=O)C1(C)C)[C@H]1[C@H](OC(=O)C)[C@H](OC(=O)C)[C@@]2([C@]3(C1=C)O[C@@H]3C[C@H]2c1cocc1)C
IMPHY010520,C/C/1=C[C@@H]2OC(=O)[C@H]([C@@H]2CCC(=C)[C@H](CC1)O)C
IMPHY010521,CCCCCCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)C=C3[C@@H]4[C@@H]2c2cc5OCOc5cc2CN4CC3)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010522,CC[C@H]([C@@H]1NC(=O)[C@@H]2[C@H](CCN2C(=O)[C@@H](NC(=O)[C@H]([C@H](CC)C)N(C)C)CC(C)C)Oc2ccc(/C=CNC1=O)cc2)C
IMPHY010523,OC[C@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C(=CC[C@@H]5[C@@H]4CC[C@]4([C@H]5C[C@H]5[C@@H]4[C@H](C)[C@]4(O5)CC[C@H](CO4)C)C)C3)C)O[C@H]([C@@H]([C@H]2O[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)O[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY010524,CCN1CC2(C)CCC(C34C1C(CC23)C12C4CC(=O)C(C1)C(=C)C2O)O
IMPHY010525,OC[C@H](c1ccccc1)C(=O)OC1C[C@@H]2N[C@H](C1)[C@@H]1[C@H]2O1
IMPHY010526,O=C1O[C@@H]2COC(=O)c3cc(O)c(c(c3-c3c(C(=O)O[C@H]2[C@@H]2OC(=O)c4c(-c5c1cc(O)c(c5O)O)c(O)c(O)c(c4-c1c4C(=O)O[C@H]2[C@H](O)c4c(c(c1O)O)O)O)cc(O)c(c3O)O)O)O
IMPHY010527,C[C@@H]1CC[C@@]2(OC1)O[C@@H]1[C@H]([C@@H]2C)[C@@]2([C@@H](C1)[C@@H]1CC=C3[C@]([C@H]1CC2)(C)[C@@H](C[C@@H](C3)O)O[C@@H]1O[C@H](C)[C@@H]([C@@H]([C@H]1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O)O)C
IMPHY010528,C=C[C@H]1CN2CCc3c([C@@H]2C[C@@H]1[C@@H](C(=O)OC)CO)[nH]c1c3cccc1
IMPHY010529,CO[C@H]1C[C@@]2(O)[C@H]3[C@H]([C@@H]1C[C@H]3[C@@]13[C@H]4[C@]2(O)[C@@H](OC)[C@@H]1[C@](C(=O)N4)(CC[C@@H]3OC)COC(=O)c1ccccc1N1C(=O)C[C@@H](C1=O)C)OC
IMPHY010530,Cc1ccc(cc1)[C@]1(C)CC[C@@H](OO1)C(O)(C)C
IMPHY010531,CO[C@H]1[C@@H]2[C@@]3(CO)CC[C@@H]([C@@]42[C@@H]([C@@]1(O)[C@@]1(O)C[C@@H]([C@H]2C[C@@H]4[C@@H]1[C@H]2OC)OC)N(C3)CC)O
IMPHY010532,C=C[C@H]1[C@@H](OC=C2[C@@]1(O)CCOC2=O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
IMPHY010533,CCCCCCCCC/C=C/C=C/[C@@]12O[C@H]3[C@](O1)(C(=C)C)[C@@H]([C@H]([C@@]1(O2)[C@H]3[C@@H]2O[C@@]2([C@H]([C@]2([C@H]1C=C(C2=O)C)O)O)CO)C)OC(=O)C
IMPHY010534,COc1cc2-c3c(O)c(OC)cc4c3[C@H](Cc2cc1O)[N+](C)(C)CC4
IMPHY010535,COc1c2C(=O)O[C@H](Cc2cc2c1cco2)C
IMPHY010536,CCC(C(C)C)CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2[C@]1(C)CCC(C2)O)C
IMPHY010537,COC(=O)[C@@]1(O)[C@H](OC(=O)C)[C@]2(CC)C=CCN3[C@@H]2[C@@]2([C@H]1N(C)c1c2ccc(c1)OC)CC3
IMPHY010538,C/C(=CCC/C(=C/CCC(=O)C)/C)/CCC=C(C)C
IMPHY010539,COc1cc2c(cc1OC)N1[C@@H]3[C@@]42CCN(C)CC2=CCO[C@H]([C@@H]3[C@H]2CC4=O)CC1=O
IMPHY010540,CC(=CC[C@]12C(=O)/C(=C(c3ccc(c(c3)O)O)/O)/C(=O)[C@@](C1=O)(C[C@@H](C(=C)C)CC=C(C)C)C[C@H](C2(C)C)CC=C(C)C)C
IMPHY010541,CC(=CCC[C@@H]([C@H]1CCC(=CC1=O)C)C)C
IMPHY010542,COC[C@]12CC[C@@H]([C@@]34[C@@H]2[C@H](OC)[C@](C3N(C1)CC)(O)[C@@]1([C@@H]2[C@H]4C[C@@H]([C@@H]2OC)[C@H](C1)OC)O)O
IMPHY010543,COC(=O)[C@H]1[C@H]2C[C@H]3C4=Nc5c(C14CCN3C/C/2=C/C)cccc5
IMPHY010544,O=C[C@@H]1[C@@H](O)C([C@H]2[C@@]1(C)[C@H]1CC[C@H]3[C@@]([C@@]1(CC2)C)(C)CC[C@@]1([C@@H]3[C@@H](CC1)C(=C)C)C(=O)O)(C)C
IMPHY010545,CCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC
IMPHY010546,COc1cc2cc(Oc3ccc4c(c3)oc(=O)cc4)c(=O)oc2cc1O[C@@H]1O[C@H](COC(=O)CC(CC(=O)O)(O)C)[C@H]([C@@H]([C@H]1O)O)O
IMPHY010547,O=C1C=C2[C@@](O1)(C)CCCC2(C)C
IMPHY010548,O=C1Nc2ccccc2OC1O
IMPHY010549,O=C1C=C2[C@@]3(O1)C[C@@H](C=C2)N1[C@@H]3CCC1
IMPHY010550,Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O
IMPHY010551,OCC1O[C@@H](Oc2cc(O)cc3c2cc(O[C@@H]2OC(CO)[C@H](C(C2O)O)O)c([o+]3)c2ccc(c(c2)OC)O)C([C@H]([C@@H]1O)O)O
IMPHY010552,CO[C@H]1[C@H](OC)CO[C@H]([C@@H]1O)Oc1c2COC(=O)c2c(c2c1cc(OC)c(c2)OC)c1ccc2c(c1)OCO2
